server_id,datid,relid,s_from,s_to,t_from,t_to,dt_sec,relname,schemaname,d_total,d_delay,d_blk_read_t,d_blk_write_t,d_blks_read,d_blks_hit,d_blks_dirty,d_blks_written,d_wal_records,d_wal_fpi,d_wal_bytes,d_tuples_deleted,d_pages_scanned,d_pages_removed,d_recent_dead,d_tuples_frozen,d_vm_visible,d_vm_frozen,d_vm_visible_frozen,d_idx_passes,d_failsafe,d_missed_pages,d_missed_tuples
1,26479,28049,3,4,2026-04-26 01:47:56+03,2026-04-26 01:48:42+03,46.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28049,4,5,2026-04-26 01:48:42+03,2026-04-26 01:48:42+03,0.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28038,3,4,2026-04-26 01:47:56+03,2026-04-26 01:48:42+03,46.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28038,4,5,2026-04-26 01:48:42+03,2026-04-26 01:48:42+03,0.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28041,3,4,2026-04-26 01:47:56+03,2026-04-26 01:48:42+03,46.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28041,4,5,2026-04-26 01:48:42+03,2026-04-26 01:48:42+03,0.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27779,5,6,2026-04-26 01:48:42+03,2026-04-26 01:49:28+03,46.000000,last_stat_indexes_srv1,public,4.507000000000001,2,0,0,0,389,0,0,162,2,32575,1083,110,22,0,0,109,0,87,1,0,0,0
1,26479,1249,5,6,2026-04-26 01:48:42+03,2026-04-26 01:49:28+03,46.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,1259,5,6,2026-04-26 01:48:42+03,2026-04-26 01:49:28+03,46.000000,pg_class,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,2608,5,6,2026-04-26 01:48:42+03,2026-04-26 01:49:28+03,46.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28045,5,6,2026-04-26 01:48:42+03,2026-04-26 01:49:28+03,46.000000,pgbench_accounts,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28049,5,6,2026-04-26 01:48:42+03,2026-04-26 01:49:28+03,46.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28038,5,6,2026-04-26 01:48:42+03,2026-04-26 01:49:28+03,46.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28041,5,6,2026-04-26 01:48:42+03,2026-04-26 01:49:28+03,46.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
